PositionX;PositionY;PositionZ;Mass;VelocityX;VelocityY;VelocityZ;Size;AccelerationX;AccelerationY;AccelerationZ;Force;ColorR;ColorG;ColorB;Movable
527.839;186.149;30.8666;2.155;-11.1935;-5;-16.1686;1.07501;9.78564;-5.3973;-4.23026;14.7364;1;1;1;1
643.07;149.075;80.5223;4.10294;-24.4132;-5;23.0582;0.992294;-6.40778;0.0331037;-9.55597;14.6541;1;1;1;1
661.329;212.998;61.4796;4.15156;-18.0843;-5;28.0399;0.802545;-5.49849;-6.12953;-4.93408;11.3103;1;1;1;1
621.422;282.814;62.5893;4.7745;-20.5499;-5;17.0335;0.909665;-0.924078;-4.54884;-2.06517;5.45226;1;1;1;1
645.416;174.388;115.964;1.51146;-21.8686;-5;18.5646;0.552873;-3.2033;-1.60909;-5.98649;8.68509;1;1;1;1
628.24;161.287;117.626;1.49773;-23.3401;-5;15.6036;0.744407;-2.58457;-1.46245;-6.85728;10.6058;1;1;1;1
604.178;199.864;-44.5636;3.15342;32.1804;-5;13.0173;0.511673;-1.36844;-14.3814;12.0363;23.9892;1;1;1;1
592.689;144.569;-92.5612;2.47224;27.3488;-5;7.8399;1.81826;1.76199;1.44932;10.6832;19.2037;1;1;1;1
622.727;116.82;-99.5965;2.51921;24.8888;-5;15.6794;0.921247;-2.69542;3.24146;7.83786;12.5017;1;1;1;1
529.508;131.391;-11.5876;0.534471;4.99482;-5;-20.3855;1.75079;14.9108;3.90666;2.49094;19.1761;1;1;1;1
593.961;172.371;-15.4447;1.7702;46.6942;-5;-8.2575;1.97752;20.2573;-75.8331;50.5611;104.666;1;1;1;1
600.962;149.641;-98.2914;4.7186;26.6845;-5;10.2612;1.00809;-1.99921;0.452811;10.937;23.6136;1;1;1;1
604.394;150.376;32.8214;0.655187;-45.5692;-5;16.1;1.46403;-11.4657;-2.01399;-62.6214;84.5734;1;1;1;1
643.443;90.1383;103.728;3.00688;-21.6209;-5;19.0553;1.66349;-2.82921;3.33965;-5.06181;8.03107;1;1;1;1
630.072;166.755;-115.311;0.696524;23.3376;-5;16.0862;0.982727;-2.76633;-1.50322;6.90436;10.6101;1;1;1;1
619.331;176.928;-6.7193;2.45329;14.9368;-5;52.9712;0.663701;-37.9106;-52.0491;12.629;73.3707;1;1;1;1
696.421;135.736;-72.5943;1.27799;14.435;-5;29.1729;0.778832;-5.96796;0.822526;3.83616;8.23551;1;1;1;1
606.955;139.478;-85.3164;2.05296;28.3953;-5;12.3149;1.98604;-2.43973;3.29023;11.8151;20.7579;1;1;1;1
528.685;158.948;-84.9889;4.12862;19.2107;-5;-6.11981;1.8769;5.29354;-0.846503;5.89296;10.5454;1;1;1;1
557.729;175.979;49.2844;3.00592;-24.0146;-5;-10.5973;0.906507;10.3827;-6.95735;-12.0457;20.9508;1;1;1;1
623.012;159.085;0.230047;1.39473;-0.531725;-5;63.1885;1.74255;-109.008;-43.1411;-0.835922;129.03;1;1;1;1
597.37;123.3;41.3691;1.41478;-37.6026;-5;7.60984;1.61524;1.64005;18.9841;-26.461;40.1594;1;1;1;1
581.612;162.756;-45.4536;0.798288;34.4578;-5;-3.93948;1.13837;13.3631;-9.57386;26.4588;40.2077;1;1;1;1
585.396;87.7097;12.1215;2.05626;-20.9406;-5;-15.2285;0.544954;3.95425;19.0979;-3.4543;24.016;1;1;1;1
585.655;189.994;-19.2006;4.59047;31.0409;-5;-13.1904;1.94795;10.9695;-31.095;14.037;41.9738;1;1;1;1
670.61;155.603;-105.438;2.71491;19.5055;-5;23.0624;0.96762;-4.13766;-0.39749;5.09709;8.53429;1;1;1;1
555.897;19.7739;-29.1212;4.95688;12.2973;-5;-8.62387;0.682287;1.18765;4.95246;1.12063;6.23496;1;1;1;1
608.891;93.433;22.8865;0.745003;-31.4056;-5;22.2001;1.58956;-3.42446;20.2193;-7.65605;26.0611;1;1;1;1
634.318;65.8283;87.1932;4.00818;-21.9362;-5;18.6339;1.34693;-2.21782;4.61238;-4.26705;7.96684;1;1;1;1
586.599;175.576;-3.59509;3.07665;12.7089;-5;-37.3731;0.988083;39.5113;-76.1875;10.4352;95.7357;1;1;1;1
624.284;106.317;-2.65714;3.32481;4.06789;-5;47.1763;0.522294;-15.7419;27.7013;1.50824;36.865;1;1;1;1
516.19;59.2919;79.4381;3.38757;-15.0198;-5;-5.84644;0.703894;2.42653;3.19815;-2.74614;5.98845;1;1;1;1
594.418;102.254;-77.5989;1.02214;27.6207;-5;8.01303;1.08385;0.723655;6.36996;9.17875;15.3619;1;1;1;1
617.853;107.247;-43.2547;2.66849;30.7186;-5;22.6789;1.58708;-6.52856;14.4689;13.2048;25.4575;1;1;1;1
589.652;109.184;13.8297;2.77328;-31.8198;-5;-13.81;0.646718;9.12302;36.6028;-11.6834;45.9597;1;1;1;1
528.008;115.323;-17.0771;0.991653;6.7553;-5;-18.4785;1.01482;11.3929;5.36263;2.63363;16.2722;1;1;1;1
550.953;148.937;-61.4291;3.49387;23.319;-5;-8.61846;1.25382;9.43853;0.254625;10.5272;18.5547;1;1;1;1
614.81;122.305;73.831;1.49855;-28.9605;-5;15.8093;1.80325;-3.3648;5.67697;-12.3541;18.5904;1;1;1;1
588.414;150.893;-120.475;2.2521;23.9385;-5;7.69781;0.717536;1.93159;0.140142;7.14198;13.0705;1;1;1;1
576.777;114.213;-61.5107;2.03676;28.6085;-5;-0.80116;1.95216;5.46719;8.58783;12.092;20.8748;1;1;1;1
559.284;169.477;50.5338;3.75123;-25.0289;-5;-10.1663;1.57006;11.159;-5.76296;-13.5439;22.0843;1;1;1;1
541.464;126.081;-92.7969;3.03819;21.117;-5;-3.32061;1.73884;4.2682;1.84239;6.27264;10.3276;1;1;1;1
596.685;143.234;42.3822;2.7307;-40.2027;-5;6.85553;1.95221;4.18859;9.45099;-38.21;56.2844;1;1;1;1
492.23;115.767;-2.96047;3.21206;0.683106;-5;-14.8671;0.540834;7.93262;3.47253;-0.670785;11.1947;1;1;1;1
608.779;168.111;-19.8889;1.68244;45.5021;-5;30.0854;0.674871;-29.5791;-58.2379;58.7035;105.969;1;1;1;1
584.373;150.762;-18.5941;4.00351;41.0876;-5;-24.531;1.06421;79.9129;-4.01482;91.2178;136.483;1;1;1;1
580.012;156.864;98.2473;4.66779;-25.8625;-5;4.73828;1.29745;2.70011;-1.27876;-8.98438;14.3623;1;1;1;1
639.671;78.3785;-109.297;2.07164;21.2818;-5;17.7247;0.817469;-2.67928;3.37432;4.21482;8.50684;1;1;1;1
594.743;160.93;17.3229;1.08518;-55.0553;-5.00001;-6.70739;1.07877;39.2153;-83.2853;-124.343;176.209;1;1;1;1
655.435;235.928;7.73017;1.37124;-3.60834;-5;35.8761;1.63858;-5.19691;-7.75481;-0.672402;10.7159;1;1;1;1
597.801;151.283;-30.6341;3.274;47.5973;-5;6.58309;1.75445;9.6913;-7.12392;74.1962;104.641;1;1;1;1
576.392;134.173;-9.40752;2.80747;17.9001;-5;-34.9191;1.79208;64.0816;43.8366;24.6427;92.5716;1;1;1;1
548.489;156.564;-22.5371;4.16021;14.0955;-5;-22.2166;1.96132;22.9709;-3.01686;9.16143;30.5029;1;1;1;1
606.169;178.104;-1.14822;4.9599;9.02124;-5.00001;58.472;1.54396;-19.2465;-86.0848;3.75004;98.3222;1;1;1;1
619.611;95.025;68.2052;3.0853;-26.8369;-5;17.7165;1.96452;-3.14103;7.76553;-8.38083;14.5505;1;1;1;1
573.295;156.477;3.37044;4.59349;-6.29644;-5;-39.888;1.12803;91.0092;-22.2247;-11.5574;104.655;1;1;1;1
610.632;176.661;90.3934;4.29177;-26.9815;-5;13.1737;1.81918;-1.87389;-4.02733;-9.64443;14.6406;1;1;1;1
602.948;190.816;110.904;1.1489;-24.3256;-5;10.6466;1.57903;-1.42235;-3.42518;-6.82955;11.125;1;1;1;1
568.796;284.956;-36.6367;3.61087;16.8272;-5;-4.33187;0.915387;0.830824;-5.17606;1.26412;6.12755;1;1;1;1
619.13;78.2579;-87.4904;4.70336;24.1286;-5;15.2759;1.46179;-1.72874;5.18961;5.44243;9.66894;1;1;1;1
707.73;202.018;5.39412;2.00504;-1.20906;-5;34.147;0.695105;-6.54531;-3.08418;-0.292924;8.08495;1;1;1;1
599.223;203.987;15.3605;4.57276;-35.2677;-5;8.21704;1.0096;0.0679901;-25.0939;-6.79544;30.3499;1;1;1;1
527.723;221.752;65.3985;4.57166;-16.1354;-5;-7.83249;1.87649;3.81893;-4.30928;-3.57165;8.15313;1;1;1;1
598.168;166.993;-57.9397;1.35723;34.0239;-5;8.92432;1.03368;0.890699;-8.29261;21.3279;34.4266;1;1;1;1
589.709;157.247;18.2556;3.74052;-48.9449;-5;-17.5903;1.4725;68.2192;-47.4846;-115.904;161.719;1;1;1;1
572.641;159.441;44.694;3.85725;-30.9239;-5;-8.93003;0.623325;15.6969;-5.81739;-22.3533;36.0344;1;1;1;1
591.959;122.971;-32.3135;4.99574;39.2045;-5;0.24452;1.92332;8.35322;27.8908;30.141;50.8766;1;1;1;1
585.58;138.317;-95.5025;1.49828;26.523;-5;5.99518;0.55237;2.59398;2.04699;9.67518;16.2624;1;1;1;1
566.985;81.1872;-109.303;1.33609;21.9358;-5;3.37428;1.46912;1.27375;3.49433;4.82457;7.65266;1;1;1;1
610.944;153.84;42.3686;1.23693;-38.6505;-5;19.9836;1.88446;-13.0156;-4.42789;-37.3077;51.6778;1;1;1;1
