PositionX;PositionY;PositionZ;Mass;VelocityX;VelocityY;VelocityZ;Size;AccelerationX;AccelerationY;AccelerationZ;Force;ColorR;ColorG;ColorB;Movable
21.4661;-13.501;15.7028;3.37315;-34.1861;4.06989e-08;46.7331;1.83323;-81.7034;52.178;-58.9521;120.157;1;1;1;1
70.8098;-203.791;142.841;1.28967;-17.6137;1.35465e-09;8.73153;1.60283;-0.290164;1.73672;-1.13956;2.5361;1;1;1;1
-7.02383;-94.2406;6.15138;2.02907;-21.4092;9.59433e-09;-24.4457;1.50569;1.22707;12.3004;-0.717329;13.7986;1;1;1;1
-0.865991;14.3196;258.166;3.94047;-19.6659;-4.49339e-10;-0.0659671;1.12615;0.247616;-0.576075;-2.29318;3.6578;1;1;1;1
43.2485;83.9864;-171.055;2.7785;21.9318;-1.29305e-09;5.54511;0.63509;-0.531406;-1.65776;2.92971;4.28389;1;1;1;1
-19.6042;51.2603;0.178807;2.41539;-0.389318;-2.53547e-08;-42.6844;0.674322;12.9775;-32.506;-0.158317;37.8336;1;1;1;1
140.823;-133.867;-17.9527;1.19793;2.86286;1.86583e-09;22.4565;0.577227;-1.94957;2.39209;0.329682;4.16425;1;1;1;1
-265.437;-65.5706;39.1916;1.58219;-2.77926;3.23417e-10;-18.8234;0.899823;1.83902;0.414638;-0.250725;2.01922;1;1;1;1
-16.2807;27.6412;145.53;2.5497;-25.7437;-1.13536e-09;-2.88;1.80911;1.00715;-1.45559;-5.19267;7.51468;1;1;1;1
23.6159;17.7404;69.8455;0.587756;-34.4003;-3.77872e-09;11.6313;1.7875;-6.20949;-4.84452;-16.9848;22.2358;1;1;1;1
-133.786;-85.1155;-21.8459;1.99762;4.02809;1.98061e-09;-24.6683;0.972152;4.17411;2.53924;0.601556;5.48599;1;1;1;1
-93.5907;4.32772;274.993;4.90881;-17.5637;-8.0824e-12;-5.97762;1.59308;0.776827;-0.010362;-1.63736;2.22902;1;1;1;1
26.324;-14.7062;-149.421;4.86335;25.2245;6.12245e-10;4.44389;1.35211;-1.00919;0.784929;4.94595;7.13267;1;1;1;1
68.3788;49.3444;55.3895;3.359;-19.8168;-4.36279e-09;24.464;0.519593;-7.19896;-5.59332;-5.87008;12.645;1;1;1;1
21.792;-59.7811;140.087;4.77573;-25.1909;1.85353e-09;3.91873;1.50395;-0.605343;2.37632;-4.58489;6.69268;1;1;1;1
-70.784;-70.4056;-93.6934;4.61794;21.5635;2.63454e-09;-16.2909;1.37848;3.55762;3.37761;4.21681;7.36932;1;1;1;1
-9.27313;4.02565;-18.1036;1.6536;61.8094;-3.54394e-08;-31.6605;0.657475;104.94;-45.4351;202.041;241.436;1;1;1;1
74.7664;-46.585;-271.281;1.09053;18.0513;3.21412e-10;4.97503;1.20786;-0.245623;0.412067;1.76866;2.22039;1;1;1;1
-1.88877;-11.3367;-164.859;2.70338;24.5973;1.19493e-09;-0.281808;1.85932;-0.0770095;1.53196;3.50245;8.32682;1;1;1;1
-70.6518;268.473;-70.8986;4.67466;13.2331;-1.25993e-09;-13.187;1.35192;0.625153;-1.6153;0.358228;2.03445;1;1;1;1
-26.5516;-7.93228;0.871664;1.34021;-1.97056;2.9274e-08;-60.0249;1.21921;126.239;37.5308;-3.95089;137.068;1;1;1;1
1.58682;52.6975;120.242;4.33311;-27.5958;-2.57691e-09;0.364179;0.774438;0.213858;-3.30373;-6.10619;8.60961;1;1;1;1
3.36697;-80.1237;48.5486;2.95373;-32.5825;8.55086e-09;2.25968;1.80938;-0.171187;10.9626;-6.34385;14.4074;1;1;1;1
75.0929;184.383;-149.467;4.33929;17.9089;-1.35009e-09;8.99751;1.33641;-0.338205;-1.73089;1.2998;2.71508;1;1;1;1
-50.4139;-23.7969;-84.323;4.55312;26.9957;2.17471e-09;-16.1398;0.90907;6.00399;2.78809;8.98409;12.8909;1;1;1;1
-188.876;-132.536;27.8074;4.7116;-3.02135;1.07539e-09;-20.5219;0.832347;2.1187;1.3787;-0.288106;2.81848;1;1;1;1
-17.1643;10.5853;-20.8262;2.85307;45.3234;-3.46308e-08;-37.3539;1.08037;72.4689;-44.3984;85.772;127.179;1;1;1;1
-12.166;-28.4719;-160.149;2.77602;24.689;1.01777e-09;-1.87554;1.20772;0.806009;1.30483;4.38716;6.42747;1;1;1;1
15.4357;18.8379;15.4712;2.12094;-41.6763;-6.24927e-08;41.5806;0.686499;-65.4427;-80.1189;-64.7591;127.544;1;1;1;1
-142.517;32.0029;-183.585;4.0259;16.3085;-2.87455e-10;-12.6603;1.99318;1.76516;-0.368532;1.84893;3.00065;1;1;1;1
